cpe_vendor,cpe_product,cpe_version
craws,openatlas,*
dell,digital_delivery,*
commscope,ruckus_network_director,*
vvveb,vvveb,*
commscope,ruckus_smartzone_firmware,*
commscope,ruckus_smartzone_144-federal,-
commscope,ruckus_smartzone_firmware,7.1.0
commscope,ruckus_smartzone_firmware,6.1.2
commscope,ruckus_virtual_smartzone-federal,-
commscope,ruckus_smartzone_100,-
commscope,ruckus_t310d,-
commscope,ruckus_virtual_smartzone,-
commscope,ruckus_smartzone_100-d,-
commscope,ruckus_smartzone_300-federal,-
commscope,ruckus_smartzone_144,-
commscope,ruckus_smartzone_firmware,7.0.0
commscope,ruckus_smartzone_300,-
vvveb,vvveb,1.0.5
artifex,mupdf,*
zkea,zkeacms,4.1
vvveb,vvvebjs,*
axosoft,gitkraken_desktop,10.8.0
axosoft,gitkraken_desktop,11.1.0
exrick,xboot,*
liquidfiles,liquidfiles,*
libtiff,libtiff,4.6.0
unjs,ipx,*
pyload-ng_project,pyload-ng,0.5.0b3.dev89
sunnyadn,js-toml,*
warpgate_project,warpgate,*
russh_project,russh,*
ftb-gamepedia,tilesheets,*
electroncapture,electron_capture,*
metaclinic,nanovault,*
librechat,librechat,*
pybbs_project,pybbs,*
trendmicro,apex_one,2019
bluestacks,bluestacks,5.20
pdf-xchange,pdf-xchange_editor,10.6.0.396
thinkphp,thinkphp,5.1.0
thinkphp,thinkphp,3.2.5
uclouvain,openjpeg,*
4cstrategies,exonaut,21.6
adobe,experience_manager_forms,*
libav,libav,*
cpuid,cpuz.sys,1.0.5.4
denx,u-boot,1.1.3
sscms,sscms,7.3.1
huawei,harmonyos,4.3.1
huawei,emui,15.0.0
jvckenwood,dmx958xr,-
jvckenwood,dmx958xr_firmware,1.0.0005.4600
jvckenwood,dmx958xr_firmware,1.0.0509.3100
samsung,android,16.0
samsung,health,*
qualcomm,snapdragon_x70_modem-rf_system,-
qualcomm,snapdragon_x70_modem-rf_system_firmware,-
qualcomm,"snapdragon_7c_gen_2_compute_platform_\(sc7180-ad\)_\""rennell_pro\""",*
qualcomm,"snapdragon_7c_gen_2_compute_platform_\(sc7180-ad\)_\""rennell_pro\""_firmware",*
qualcomm,qca7005_firmware,-
qualcomm,qca7005,-
nvidia,triton_inference_server,*
checkpoint,log_server,r81.20
checkpoint,log_server,r82
checkpoint,log_server,r81.10
q-cms,qcms,6.0.5
electrolink,medium_500w,-
electrolink,fm\/dab\/tv_transmitter_web_management_system,01.09
electrolink,fm\/dab\/tv_transmitter_web_management_system,01.07
electrolink,medium_2kw,-
electrolink,fm\/dab\/tv_transmitter_web_management_system,01.08
electrolink,medium_1kw,-
gatling,gatling,*
sagedpw,sage_dpw,*
pocoproject,poco,1.14.1
vedo_suite_project,vedo_suite,2024.17
autodesk,3ds_max,*
salesagility,suitecrm,7.14.6
salesagility,suitecrm,8.8.0
salesagility,suitecrm,*
raszi,tmp,*
himmelblau-idm,himmelblau,*
uclouvain,openjpeg,2.5.0
ollama,ollama,0.1.33
tylertech,erp_pro_9,2025-08-01
microsoft,azure_openai,-
microsoft,365_copilot_chat,-
microsoft,azure_portal,-
wanzhou,woes_intelligent_optimization_energy_saving_system,1.0
huuugegames,huuge_box,1.0.3
antabot,white-jotter,0.2.2
apache,seata,2.4.0
dtsearch,dtsearch,*
migoxlab,lmeterx,1.2.0
xerox,freeflow_core,8.0.4
open-metadata,openmetadata,*
ehcp,easy_hosting_control_panel,20.04.1.b
mitel,micollab,*
zhenfeng13,my-blog,1.0
frappe,learning,*
sayweee,ricepo,6.17.77
gnu,libopts,*
totalwebshield,total_webshield,*
xuanshao,spring-shiro-training,-
linlinjava,litemall,*
trendnet,tn-200_firmware,1.02
trendnet,tn-200,-
nukeviet,nukeviet,*
dahuatech,monitoring_platform,1.0
boom-core,risvc-boom,*
qiyuesuo,electronic_signature,*
portabilis,i-diario,*
litmuschaos,litmus,*
oitcode,samarium,*
tianti_project,tianti,*
code-projects,simple_art_gallery,1.0
morning-pro,morning,*
jasper_project,jasper,*
broadcom,symantec_pgp_encryption,11.0.1
winterchens,my-site,2025-06-11
jishenghua,jsherp,3.5
zlt2000,microservices-platform,*
nasm,netwide_assembler,2.17
5kcrm,wukongcrm,11.0
fabianros,eblog_site,1.0
codefuse,modelcache,*
mattermost,confluence,*
libcsp,libcsp,2.0
siemens,simatic_rtls_locating_manager,*
siemens,sinec_traffic_analyzer,*
checkpoint,harmony_sase,-
ivanti,neurons_for_secure_access,22.8
ivanti,zero_trust_access_gateway,22.8
ivanti,neurons_for_secure_access,*
ivanti,avalanche,*
microsoft,exchange_server,2016
microsoft,exchange_server,2019
microsoft,exchange_server,*
adobe,magento,2.4.9
adobe,commerce_b2b,1.5.3
microsoft,ecesv5-series_azure_vm_firmware,-
microsoft,nccadsh100v5-series_azure_vm_firmware,-
microsoft,dcedsv5-series_azure_vm,-
microsoft,ecesv5-series_azure_vm,-
microsoft,ecedsv5-series_azure_vm,-
microsoft,nccadsh100v5-series_azure_vm,-
microsoft,ecesv6-series_azure_vm,-
microsoft,dcadsv5-series_azure_vm_firmware,-
microsoft,dcadsv5-series_azure_vm,-
microsoft,ecadsv5-series_azure_vm_firmware,-
microsoft,ecasv5-series_azure_vm,-
microsoft,ecedsv5-series_azure_vm_firmware,-
microsoft,dcesv5-series_azure_vm_firmware,-
microsoft,ecesv6-series_azure_vm_firmware,-
microsoft,dcasv5-series_azure_vm_firmware,-
microsoft,ecasv5-series_azure_vm_firmware,-
microsoft,dcesv6-series_azure_vm,-
microsoft,dcedsv5-series_azure_vm_firmware,-
microsoft,dcesv6-series_azure_vm_firmware,-
microsoft,dcesv5-series_azure_vm,-
microsoft,ecadsv5-series_azure_vm,-
microsoft,dcasv5-series_azure_vm,-
microsoft,dynamics_365,*
microsoft,azure_file_sync,*
microsoft,azure_app_service_on_azure_stack,*
microsoft,azure_stack_hub,*
microsoft,web_deploy_4.0,*
microsoft,dynamics_365_remote_assist,*
microsoft,teams_phones,*
microsoft,dynamics_365_guides,*
microsoft,teams_panels,*
microsoft,teams,*
microsoft,windows_subsystem_for_linux,*
fortinet,fortipam,1.5.0
fortinet,fortisiem,*
fortinet,fortisoar,*
fortinet,fortiadc,7.2.0
wellchoose,organization_portal_system,*
apache,tomcat,9.0.0
foxit,pdf_reader,2025.1.0.27937
openmicroscopy,omero-web,*
f5,big-ip_access_policy_manager_client,7.2.5
netis-systems,wf2780_firmware,2.2.35445
netis-systems,wf2780,-
f5,nginx_plus,r34
f5,nginx_plus,r30
f5,nginx_open_source,*
f5,nginx_plus,r33
f5,nginx_plus,r31
f5,nginx_plus,r32
f5,silverline,*
f5,big-ip_next_for_kubernetes,2.0.0
f5,big-ip_next_central_manager,20.3.0
f5,f5_access,*
totolink,a7000r_firmware,9.1.0u.6115_b20201022
totolink,a7000r,-
totolink,ex1200t_firmware,4.1.2cu.5215
nvidia,apex,*
hortusfox,hortusfox,4.4
olivetin,olivetin,2025.4.22
portabilis,i-diario,1.6
campcodes,online_water_billing_system,1.0
angeljudesuarez,sports_management_system,1.0
unyasoft,covid19_testing_management_system,1.0
mtons,mblog,*
fabian,medical_store_management_system,1.0
part-db_project,part-db,*
pypdf_project,pypdf,*
1000projects,sales_management_system,1.0
totolink,n350r,-
totolink,n350r_firmware,1.2.3-b20130826
tenda,ac20_firmware,*
projectworlds,online_notes_sharing_platform,1.0
projectworlds,visitor_management_system,1.0
apache,brpc,*
passwordprotectwp,password_protect_wordpress,*
campcodes,online_flight_booking_management_system,1.0
code-projects,hospital_management_system,4.0
dlink,dir-818l_firmware,105b01
dlink,dir-818l,-
tenda,tx3_firmware,16.03.13.11_multi_tde01
libtiff,libtiff,4.7.0
jeecg,jimureport,*
dell,cloudlink,*
dell,supportassist_for_business_pcs,*
dell,supportassist_for_home_pcs,*
dell,openmanage_enterprise,4.1.0
dell,openmanage_enterprise,4.2.0
dell,openmanage_enterprise,3.10
dell,openmanage_enterprise,4.0
n-able,n-central,*
fabian,hostel_management_system,1.0
dogukanurker,flaskblog,*
advanced_intrusion_detection_environment_project,advanced_intrusion_detection_environment,*
mayurik,online_tour_\&_travel_management_system,1.0
cisco,adaptive_security_appliance_software,9.20.3
cisco,secure_firewall_3130,-
cisco,secure_firewall_4245,-
cisco,firepower_threat_defense,7.4.2.1
cisco,firepower_threat_defense,7.4.2
cisco,adaptive_security_appliance_software,9.22.1.1
cisco,secure_firewall_4215,-
cisco,secure_firewall_3140,-
cisco,adaptive_security_appliance_software,9.20.2.22
cisco,adaptive_security_appliance_software,9.20.3.7
cisco,secure_firewall_3120,-
cisco,secure_firewall_3110,-
cisco,secure_firewall_4225,-
cisco,secure_firewall_3105,-
cisco,adaptive_security_appliance_software,9.20.3.4
cisco,firepower_threat_defense,7.6.0
cisco,secure_firewall_management_center,7.2.6
cisco,secure_firewall_management_center,7.0.6.1
cisco,secure_firewall_management_center,7.0.6.2
cisco,secure_firewall_management_center,7.2.8
cisco,secure_firewall_management_center,7.2.8.1
cisco,secure_firewall_management_center,7.4.0
cisco,secure_firewall_management_center,7.2.5.1
cisco,secure_firewall_management_center,7.0.6
cisco,secure_firewall_management_center,7.0.6.3
cisco,secure_firewall_management_center,7.2.5.2
cisco,secure_firewall_management_center,7.2.7
cisco,secure_firewall_management_center,7.4.2.1
cisco,secure_firewall_management_center,7.4.1.1
cisco,secure_firewall_management_center,7.2.5
cisco,secure_firewall_management_center,7.2.4.1
cisco,secure_firewall_management_center,7.2.4
cisco,secure_firewall_management_center,7.4.2
cisco,secure_firewall_management_center,7.4.1
cisco,secure_firewall_management_center,7.2.9
cisco,secure_firewall_management_center,6.4.0.6
cisco,secure_firewall_management_center,6.6.7.2
cisco,secure_firewall_management_center,7.2.0.1
cisco,secure_firewall_management_center,6.2.3.9
cisco,secure_firewall_management_center,6.6.3
cisco,secure_firewall_management_center,7.0.2
cisco,secure_firewall_management_center,7.0.1.1
cisco,secure_firewall_management_center,6.2.3.13
cisco,secure_firewall_management_center,6.2.3.10
cisco,secure_firewall_management_center,6.2.3.3
cisco,secure_firewall_management_center,6.6.0
cisco,secure_firewall_management_center,7.2.0
cisco,secure_firewall_management_center,7.0.0
cisco,secure_firewall_management_center,7.0.1
cisco,secure_firewall_management_center,6.2.3.2
cisco,secure_firewall_management_center,6.2.3
cisco,secure_firewall_management_center,6.4.0.13
cisco,secure_firewall_management_center,6.4.0.1
cisco,secure_firewall_management_center,6.6.7
cisco,secure_firewall_management_center,7.2.3
cisco,secure_firewall_management_center,7.2.3.1
cisco,secure_firewall_management_center,6.2.3.1
cisco,secure_firewall_management_center,7.3.1
cisco,secure_firewall_management_center,6.4.0.15
cisco,secure_firewall_management_center,7.2.2
cisco,secure_firewall_management_center,6.4.0.7
cisco,secure_firewall_management_center,6.4.0.16
cisco,secure_firewall_management_center,6.4.0.12
cisco,secure_firewall_management_center,6.6.0.1
cisco,secure_firewall_management_center,6.6.5.1
cisco,secure_firewall_management_center,7.0.0.1
cisco,secure_firewall_management_center,6.4.0.17
cisco,secure_firewall_management_center,6.4.0.5
cisco,secure_firewall_management_center,7.2.1
cisco,secure_firewall_management_center,7.0.2.1
cisco,secure_firewall_management_center,6.2.3.15
cisco,secure_firewall_management_center,6.2.3.14
cisco,secure_firewall_management_center,7.0.5
cisco,secure_firewall_management_center,6.2.3.7
cisco,secure_firewall_management_center,6.4.0
cisco,secure_firewall_management_center,7.0.4
cisco,secure_firewall_management_center,6.2.3.8
cisco,secure_firewall_management_center,6.4.0.14
cisco,secure_firewall_management_center,6.4.0.9
cisco,secure_firewall_management_center,6.2.3.11
cisco,secure_firewall_management_center,6.6.5.2
cisco,secure_firewall_management_center,6.4.0.3
cisco,secure_firewall_management_center,6.4.0.4
cisco,secure_firewall_management_center,6.6.4
cisco,secure_firewall_management_center,6.4.0.18
cisco,secure_firewall_management_center,6.6.1
cisco,secure_firewall_management_center,6.2.3.17
cisco,secure_firewall_management_center,6.2.3.5
cisco,secure_firewall_management_center,6.6.5
cisco,secure_firewall_management_center,7.0.3
cisco,secure_firewall_management_center,7.3.1.1
cisco,secure_firewall_management_center,6.2.3.4
cisco,secure_firewall_management_center,6.2.3.18
cisco,secure_firewall_management_center,7.3.0
cisco,secure_firewall_management_center,6.4.0.10
cisco,secure_firewall_management_center,6.6.7.1
cisco,secure_firewall_management_center,6.4.0.11
cisco,secure_firewall_management_center,6.4.0.8
cisco,secure_firewall_management_center,6.2.3.12
cisco,secure_firewall_management_center,6.2.3.6
cisco,secure_firewall_management_center,7.3.1.2
cisco,secure_firewall_management_center,6.4.0.2
cisco,secure_firewall_management_center,6.2.3.16
cisco,secure_firewall_management_center,7.6.0
cisco,secure_firewall_management_center,7.1.0
cisco,secure_firewall_management_center,7.1.0.3
cisco,secure_firewall_management_center,7.4.2.2
cisco,secure_firewall_management_center,7.1.0.1
cisco,secure_firewall_management_center,7.0.7
cisco,secure_firewall_management_center,7.1.0.2
cisco,secure_firewall_management_center,7.7.0
dell,data_lakehouse,*
eyoucms,eyoucms,1.7.3
oretnom23,cashier_queuing_system,1.0
dlink,dir-619l_firmware,6.02cn02
tenda,g1_firmware,16.01.7.8\(3660\)
tenda,g1,-
mechrevo,control_center_gx_v2,5.56.51.48
lemonos,lemonos,*
surbowl,dormitory-management-php,1.0
dlink,dir-818lw_firmware,1.04
hcltech,connections,8.0
phpgurukul,online_shopping_portal_project,2.0
broadcom,tcpreplay,4.5.1
oretnom23,online_bank_management_system,1.0
fabian,simple_cafe_ordering_system,1.0
dlink,dir-860l_firmware,2.04.b04
dlink,dir-860l,-
projectworlds,travel_management_system,1.0
firebirdsql,firebird,*
autodesk,autocad_lt,2026
cookies_consent_management_project,cookies_consent_management,*
config_pages_project,config_pages,*
googletag_manager_project,googletag_manager,*
ai_seo_link_advisor_project,ai_seo_link_advisor,*
layout_builder_advanced_permissions_project,layout_builder_advanced_permissions,*
apple,music_classical,*
buzzfeed,buzzfeed,2024.9
mail,mail.com,8.8.0
deltaww,diaenergie,*
ibm,concert,*
ibm,storage_virtualize,8.4.1.0
ibm,storage_virtualize,8.4.2.0
ibm,storage_virtualize,8.4.3.1
ibm,storage_virtualize,8.4.2.1
aiven,aiven-db-migrate,*
kreaweb,genealogy,*
apache,commons_ognl,*
aftership,aftership_package_tracker,*
verkehrsauskunft,smartride,*
libretro,retroarch,1.20.0
libretro,retroarch,1.19.0
libretro,retroarch,1.18.0
scada-lts,scada-lts,2.7.8.1
jc21,nginx_proxy_manager,2.12.3
boom-core,boomv,1.2
moonshine,moonshine,*
getmoonshine,moonshine,*
followmedarling,cookies_and_content_security_policy,*
hustoj,hustoj,25.01.31
ezged,ezged3,*
talentneuron,hrforecast_suite,0.4.3
mermaid_project,mermaid,*
jasonclark,getsemantic,-
wavlink,wl-nu516u1_firmware,m16u1_v240425
wavlink,wl-nu516u1,-
hcltech,digital_experience,8.5
hcltech,digital_experience,9.0
hcltech,digital_experience,9.5
ibm,sterling_file_gateway,6.2.1.0
ibm,sterling_b2b_integrator,6.2.1.0
thinkinai,deepchat,0.3.0
solidinvoice,solidinvoice,*
neurobin,shc,*
opensolution,quick.cms,6.8
opensolution,quick.cms.ext,6.8
tenda,ac6,5.0
tenda,ac6_firmware,02.03.01.110
tenda,ac6_firmware,15.03.06.23
tenda,ac6_firmware,15.03.06.23_multi
ibm,edge_application_manager,4.5
cisco,evolved_programmable_network_manager,*
cisco,prime_infrastructure,*
liaoxuefeng,itranswarp,*
jeewms,jeewms,2025-05-19
winterchens,my-site,*
vishalmathur,online_artwork_and_fine_arts_project,1.0
aomei,cyber_backup,3.7.0
aomeitech,cyber_backup,3.7.0
aomeitech,backupper_workstation,4.7.2
codeastro,ecommerce_website,1.0
old-peanut,open-shop,*
apache,tika,*
browserify,cipher-base,*
browserify,sha.js,*
wong2,mcp-cli,1.13.0
group-office,group_office,*
mattermost,mattermost_server,10.10.0
tenda,i22,-
tenda,i22_firmware,1.0.0.3\(4687\)
tenda,m3_firmware,1.0.0.12
tenda,m3,-
libsixel_project,libsixel,*
phpgurukul,user_management_system,1.0
libsndfile_project,libsndfile,*
totolink,a720r_firmware,4.1.5cu.630_b20250509
foxcms,foxcms,1.2.6
webkul,unopim,*
donbermoy,advanced_school_management_system,1.0
akaunting,akaunting,*
carrental_project,carrental,1.0
admerc,apartment_management_system,1.0
dell,emc_idrac_service_module,*
microsoft,purview_data_governance,-
microsoft,pc_manager,-
esri,portal_for_arcgis,11.2
esri,portal_for_arcgis,11.1
esri,portal_for_arcgis,11.4
esri,portal_for_arcgis,10.9.1
uniong,webitr,*
ibm,qradar_incident_forensics,7.5.0
newapi,new_api,*
spimsimulator,spim,*
openmediavault,openmediavault,7.4.17
shopizer,shopizer,3.2.7
tenda,ax3,-
tenda,ax3_firmware,16.03.12.10_cn
reolink,reolink,4.54.0.4.20250526
reolink,smart_2k\+_plug-in_wi-fi_video_doorbell_with_chime,-
reolink,smart_2k\+_plug-in_wi-fi_video_doorbell_with_chime_firmware,3.0.0.4662_2503122283
dlink,di-7400g\+_firmware,19.12.25a1
dlink,di-7400g\+,a1
yoosee,yoosee,6.32.4
elite_project,elite,0.5.0
dlink,dcs-825l,-
dlink,dcs-825l_firmware,*
vishnusivadas,login-signup,-
apache,log4cxx,*
dootask,dootask,1.0.51
consensys,gnark,*
ibm,integrated_analytics_system,*
broadcom,tcpreplay,*
dcnetworks,dcme-720,-
dcnetworks,dcme-720_firmware,9.1.5.11
vim,vim,9.1.0000
zhiyou-group,zhiyou_erp,*
podofo_project,podofo,1.1.0
ckolivas,lrzip,*
mossle,lemon,*
dlink,dsl-7740c_firmware,6.tr069.20211230
dlink,dsl-7740c,-
adminer,adminer,4.8.1
system_pdv_project,system_pdv,1.0
libbiosig_project,libbiosig,3.9.0
libbiosig_project,libbiosig,*
sail,sail,0.9.8
getrebuild,rebuild,*
docmost,docmost,*
lostvip,ruoyi-go,*
sparkshop,sparkshop,1.1.7
langflow,langflow,1.5.0
kodcloud,kodbox,1.61
tp-link,kp303_firmware,*
tp-link,kp303,2.0
ruijie,ws7204-a,-
ruijie,ws7204-a_firmware,2017.06.15
1000projects,online_student_project_report_submission_and_evaluation_system,1.0
nelzkie15,human_resource_information_system,1.0
mahara,mahara,*
n8n,fastapi,0.115.14
n8n,uvicorn,0.35.0
microsoft,windows_11,-
n8n,pydantic,2.11.7
kapsch,ris-9160_firmware,3.8.0.1119.42
kapsch,ris-9160,-
kapsch,ris-9260,-
kapsch,ris-9260_firmware,3.8.0.1119.42
kapsch,ris-9160_firmware,4.6.0.1211.28
kapsch,ris-9160_firmware,3.2.0.829.23
kapsch,ris-9260_firmware,3.2.0.829.23
kapsch,ris-9260_firmware,4.6.0.1211.28
exe-system,notescms,*
selectzero,selectzero,*
nagios,nagios_xi,2024
ibm,cognos_command_center,10.2.4.1
ibm,cognos_command_center,10.2.5
ipfire,ipfire,2.29
helpy.io,helpy,2.8.0
remyandrade,faq_management_system,1.0
microsoft,windows_11_23h2,10.0.22631.4169
nvidia,nemo_curator,*
abantecart,abantecart,1.4.2
uatech,badaso,2.9.11
telpo,telpo_mdm,*
google,android,12.1
atlassian,agiloft,*
campcodes,online_loan_management_system,1.0
linksys,e1700,-
linksys,e1700_firmware,1.0.0.4.003
lumasoft,fotoshare_cloud,2025-03-13
diskoverdata,diskover,2.3.0
opnsense,opnsense,*
solspace,freeform,*
gitblit,gitblit,1.7.1
readarr,readarr,0.4.15.2787
bevy,bevy,*
raspap,raspap-webgui,*
nodebb,nodebb,4.3.0
ryansu,simple_admin,*
pcre,pcre2,10.45
gitlab,gitlab,18.3.0
dlink,dcs-825l_firmware,1.08.01
hyundai,navigation,std5w.eur.hmc.230516.afa908d
arcserve,udp,*
arcserve,udp,7.0
ibm,security_verify_governance,10.0.2
navercorp,mybox,*
oetiker,bgp_monitoring,-
heinlein-support,check_mk_python_api,-
pawelko,freebox_v6_agent,-
tomtretbar,vmware_vsan,-
tomtretbar,dell_powerscale,-
oranbyte,school_management_system,1.0
tenda,ac8_firmware,*
dlink,dir-868l,b1
dlink,dir-868l_firmware,2.05b02
formcms,formcms,*
meitrack,t366l-g,-
meitrack,t366l-g_firmware,t366l_y24h131v039
contao,contao,*
sangoma,freepbx,*
jetbrains,ide_services,*
tenda,ac10_firmware,16.03.10.09_multi_tde01
seeedstudio,linkit_smart_7688_firmware,-
seeedstudio,linkit_smart_7688,-
totolink,x2000r_firmware,2.0.0-b20230727.1043.web
b-link,bl-x26_firmware,1.2.8
b-link,bl-x26,-
lb-link,bl-x26,-
lb-link,bl-x26_firmware,1.2.8
comfast,cf-n1,-
comfast,cf-n1_firmware,2.6.0
comfast,cf-n1,2
itsourcecode,student_information_management_system,1.0
rockoa,rockoa,*
telesquare,tlr-2005ksh_firmware,1.2.4
telesquare,tlr-2005ksh,-
tenda,ac21,-
tenda,ac23_firmware,16.03.08.16
tenda,ac21_firmware,16.03.08.16
carmelogarcia,online_event_judging_system,1.0
craws,openatlas,8.9.0
zoneland,o2oa,*
whatsapp,whatsapp_business,*
apereo,opencast,18.0
solidinvoice,solidinvoice,2.3.7
civetweb_project,civetweb,*
janobe,bakeshop_online_ordering_system,1.0
fabian,simple_grading_system,1.0
qnap,qts,5.2.4.3079
qnap,qts,5.2.4.3092
qnap,quts_hero,h5.2.4.3079
qnap,qurouter,2.5.0.268
qnap,qurouter,2.5.0.140
qnap,qsync_central,5.0.0.0
aaluoxiang,oasys,1.1
tp-link,tl-wr841nd,9
tp-link,tl-wr841nd_firmware,*
tp-link,tl-wr841n,v9
tp-link,archer_c7_firmware,*
tp-link,archer_c7,2.0
fabianros,simple_grading_system,1.0
evope,evope_core,1.1.3.20
transbyte,scooper_news,*
voice_changer_project,voice_changer,*
ncsoft,universe,*
modo,legend_of_the_phoenix,*
eventlet,eventlet,*
nofusscomputing,centurion_erp,*
consensys,gnark,0.12.0
facebook-julykringcadayona,student_information_system,1.0
campcodes,online_shopping_system,1.0
galleryvault,gallery_vault,*
razormist,online_polling_system,1.0
janobe,online_book_store,1.0
oretnom23,simple_cafe_billing_system,1.0
janobe,water_billing_system,1.0
cudy,lt500e,-
cudy,lt500e_firmware,*
campcodes,farm_management_system,1.0
vvveb,vvveb,1.0.7.2
offis,dcmtk,*
code-projects,human_resource_integrated_system,1.0
dlink,di-500wf_firmware,14.04.10a1t
campcodes,hospital_management_system,1.0
benjaminjonard,koillection,*
hkritesh009,grocery_list_management_web,*
campcodes,online_learning_management_system,1.0
dlink,dir-852_firmware,1.00cn_b09
dlink,dir-852,-
khanakag-17,library_management_system,*
sun.net,ehrd_ctms,-
deepakmisal24,chemical_inventory_management_system,*
campcodes,online_feeds_product_inventory_system,1.0
google,android,16.0
linuxfoundation,yocto,2.6
mediatek,mt6815,-
dlink,di-7400g\+,v2.a1
neville,eye_clinic_management_system,1.0
remoteclinic,remote_clinic,*
tenda,w12_firmware,3.0.0.6\(3948\)
totolink,a702r_firmware,4.0.0-b20211108.1423
eng,knowage,*
campcodes,school_log_management_system,1.0
fabianros,hotel_reservation_system,1.0
tenda,ac20_firmware,16.03.08.5
campcodes,computer_sales_and_inventory_system,1.0
esphome,esphome_firmware,2025.8.0
opensecurity,mobile_security_framework,4.4.0
tenda,fh1202_firmware,1.2.0.14
tenda,fh1202_firmware,1.2.0.20
tenda,f1202,-
tenda,fh1202_firmware,1.2.0.9
openam,openam,*
alaneuler,batterykid,*
copeland,site_supervisor_cxe_860-1265,-
copeland,site_supervisor_sf_860-1200,-
copeland,site_supervisor_bx_860-1240,-
copeland,e3_supervisory_controller_firmware,*
copeland,site_supervisor_bxe_860-1245,-
copeland,site_supervisor_rx_860-1220,-
copeland,site_supervisor_cx_860-1260,-
copeland,site_supervisor_rxe_860-1225,-
phpgurukul,employee_leave_management_system,2.1
ruisitech,ruisibi,4.7
silverpeas,silverpeas,6.4.1
redhat,build_of_apache_camel_for_spring_boot,-
redhat,process_automation,7.0
redhat,undertow,-
redhat,single_sign-on,7.0
redhat,fuse,7.0.0
wavlink,wl-wn535k3,-
wavlink,wl-wn535k3_firmware,20191010
bevy,events_and_groups,*
beakon,beakon,*
meh.schizofreni,rust-ffmpeg,0.3.0
tirreno,tirreno,0.9.5
brufdev,many_notes,0.10.1
tenda,cp6_firmware,11.10.00.243
tenda,cp6,-
samsung,magician,*
samsung,modem_5300,-
samsung,modem_5123,-
samsung,exynos_1580,-
samsung,modem_5300_firmware,-
samsung,modem_5400_firmware,-
samsung,modem_5400,-
samsung,modem_5123_firmware,-
samsung,exynos_1580_firmware,-
doubo_erp_project,doubo_erp,1.0
u-tools,utools,*
shaneisrael,fireshare,1.2.25
modstart,mostartcms,9.5.0
ni,dasylab,*
anritsu,shockline,*
realtek,wi-fi_usb_driver,*
realtek,rtl8811au,-
nomachine,nomachine,*
oxinst,imaris_viewer,10.0.1
foxit,pdf_editor,2025.1.0.27937
foxit,pdf_reader,*
foxit,pdf_editor,*
foxit,pdf_editor,2025.1.0.66692
oretnom23,food_ordering_management_system,1.0
donbermoy,online_farm_management_system,1.0
phpgurukul,small_crm,4.0
envoyproxy,envoy,1.35.0
fabianros,mobile_shop_management_system,1.0
carmelo,fruit_shop_management_system,1.0
openagentplatform,dive,*
getoutline,outline,*
samsung,calendar,*
samsung,sassistant,*
deepseek,deepseek-r1,1.0
deepseek,deepseek-v2,-
deepseek,deepseek-v3,1.0
donbermoy,android_corona_virus_tracker_app_for_india,1.0
davegamble,cjson,*
phpgurukul,online_shopping_portal,2.0
jenkins,git_client,*
jenkins,git_client,6.2.0
jenkins,global_build_stats,*
jenkins,opentelemetry,*
slinkapp,slink,1.6.3
slinkapp,slink,1.4.9
slinkapp,slink,1.5.1
prolink2u,pgn6401v_firmware,*
prolink2u,pgn6401v,-
1000projects,beauty_parlour_management_system,1.0
campcodes,recruitment_management_system,1.0
quest,one_identity,7.5.1.20903
usememos,memos,0.22.0
code-projects,pos_pharmacy_system,1.0
cisco,webex_meetings,*
cisco,unified_communications_manager,14.0
cisco,unified_communications_manager,12.5
cisco,unified_communications_manager,*
cisco,unified_communications_manager_im_and_presence_service,14.0
cisco,unified_communications_manager_im_and_presence_service,12.5
cisco,unified_communications_manager_im_and_presence_service,*
adacore,ada_web_server,*
ruijie,rg-es210gs-p_firmware,esw_1.0\(1\)b1p27
ruijie,rg-es216gc,-
ruijie,rg-es206gs-p_firmware,esw_1.0\(1\)b1p27
ruijie,rg-es224gc_firmware,esw_1.0\(1\)b1p27
ruijie,rg-es205gc-p_firmware,esw_1.0\(1\)b1p39
ruijie,rg-es216gc-v2,-
ruijie,rg-es209gc-p_firmware,esw_1.0\(1\)b1p35
ruijie,rg-es210gs-p_firmware,esw_1.0\(1\)b1p35
ruijie,rg-es224gc-v2_firmware,esw_1.0\(1\)b1p35
ruijie,rg-es224gc-v2_firmware,esw_1.0\(1\)b1p39
ruijie,rg-es209gc-p_firmware,esw_1.0\(1\)b1p39
ruijie,rg-es210gs-p_firmware,esw_1.0\(1\)b1p39
ruijie,rg-nis2100-8gt2sfp-hp,-
ruijie,rg-es220gs-p_firmware,esw_1.0\(1\)b1p27
ruijie,rg-es224gc,-
ruijie,rg-es218gc-p,-
ruijie,rg-es206gs-p_firmware,esw_1.0\(1\)b1p35
ruijie,rg-es210gs-p,-
ruijie,rg-nis2100-8gt2sfp-hp_firmware,esw_1.0\(1\)b1p39
ruijie,rg-es206mg-p_firmware,esw_1.0\(1\)b1p42_release\(12142711\)
ruijie,rg-es216gc_firmware,esw_1.0\(1\)b1p27
ruijie,rg-es208gc_firmware,esw_1.0\(1\)b1p35
ruijie,rg-es220gs-p_firmware,esw_1.0\(1\)b1p35
ruijie,rg-nis2100-4gt2sfp-hp_firmware,esw_1.0\(1\)b1p39
